Site,Logger NAD83 Zone 20V UTM Easting,Logger NAD83 Zone 20V UTM Northing,Date (DD/MM/YYYY),Time (HH:MM AM/PM),0.5 m underground temperature (°C),1.0 m underground temperature (°C),1.5 m underground temperature (°C),2.0 m underground temperature (°C),3.0 m underground temperature (°C),4.0 m underground temperature (°C),5.0 m underground temperature (°C),7.0 m underground temperature (°C),Comments
Site,Abscisse NAD83 UTM Zone 20V du capteur,Ordonnée NAD83 UTM Zone 20V du capteur,Date (JJ/MM/AAAA),Heure (HH:MM AM/PM),Température 0.5 m sous terre (°C),Température 1.0 m sous terre (°C),Température 1.5 m sous terre (°C),Température 2.0 m sous terre (°C),Température 3.0 m sous terre (°C),Température 4.0 m sous terre (°C),Température 5.0 m sous terre (°C),Température 7.0 m sous terre (°C),Commentaires
Ivitak Cove,457154,6540417,07/01/2012,2:30 PM,-1.359501718,-0.066277425,0.072079442,0.299057578,0.404262401,0.550223709,0.667784125,0.786929868,
Ivitak Cove,457154,6540417,07/01/2012,10:30 PM,-1.336578755,-0.067969993,0.070439597,0.297383021,0.402905971,0.549614655,0.666178164,0.787196343,
Ivitak Cove,457154,6540417,08/01/2012,6:30 AM,-1.316047615,-0.068736393,0.069539347,0.296358846,0.402007181,0.548758717,0.666393388,0.787679339,
Ivitak Cove,457154,6540417,08/01/2012,2:30 PM,-1.297840424,-0.071067347,0.069089236,0.295481023,0.401304519,0.548297842,0.665598725,0.786596779,
Ivitak Cove,457154,6540417,08/01/2012,10:30 PM,-1.284339762,-0.071737846,0.066276273,0.294717023,0.401108432,0.548939778,0.666111941,0.78682994,
Ivitak Cove,457154,6540417,09/01/2012,6:30 AM,-1.278278088,-0.07196134,0.064910118,0.292083881,0.399229357,0.547754682,0.665317289,0.786979832,
Ivitak Cove,457154,6540417,09/01/2012,2:30 PM,-1.273824691,-0.07309474,0.063865473,0.291580047,0.399311052,0.548528278,0.665549059,0.786746668,
Ivitak Cove,457154,6540417,09/01/2012,10:30 PM,-1.275073546,-0.075664609,0.0627566,0.289532334,0.397268769,0.546964657,0.664804092,0.785097945,
Ivitak Cove,457154,6540417,10/01/2012,6:30 AM,-1.276969252,-0.076446678,0.061792413,0.289483582,0.396304882,0.546684863,0.663943275,0.785547583,
Ivitak Cove,457154,6540417,10/01/2012,2:30 PM,-1.27952667,-0.07794689,0.060346218,0.287826066,0.396582607,0.546454448,0.665035857,0.78668005,
Ivitak Cove,457154,6540417,10/01/2012,10:30 PM,-1.277992257,-0.079287411,0.05772726,0.286347415,0.395406385,0.545730304,0.664638548,0.786630087,
Ivitak Cove,457154,6540417,11/01/2012,6:30 AM,-1.279120513,-0.079798062,0.05724528,0.284787637,0.394932649,0.54508847,0.663810845,0.786713359,
Ivitak Cove,457154,6540417,11/01/2012,2:30 PM,-1.283888583,-0.079159746,0.056891836,0.282984294,0.393772857,0.545154298,0.663463221,0.786163771,
Ivitak Cove,457154,6540417,11/01/2012,10:30 PM,-1.297344455,-0.082016055,0.054755233,0.282301989,0.393838195,0.544858073,0.663132155,0.784748233,
Ivitak Cove,457154,6540417,12/01/2012,6:30 AM,-1.320686943,-0.083212713,0.054948,0.281034913,0.391796463,0.544018792,0.663132155,0.785647504,
Ivitak Cove,457154,6540417,12/01/2012,2:30 PM,-1.348200881,-0.084457163,0.052490359,0.280255213,0.392466129,0.543887143,0.662900412,0.784615011,
Ivitak Cove,457154,6540417,12/01/2012,10:30 PM,-1.384598898,-0.086339647,0.051398169,0.279248146,0.391175817,0.543903599,0.663479774,0.785147904,
Ivitak Cove,457154,6540417,13/01/2012,6:30 AM,-1.425144168,-0.086913929,0.050450582,0.277851328,0.391175817,0.54204415,0.662933518,0.78528113,
Ivitak Cove,457154,6540417,13/01/2012,2:30 PM,-1.465504494,-0.08897164,0.049197908,0.27656829,0.389967246,0.542241606,0.663976383,0.78548097,
Ivitak Cove,457154,6540417,13/01/2012,10:30 PM,-1.50224407,-0.089418248,0.048732189,0.275528926,0.388481128,0.541682154,0.660996911,0.784681622,
Ivitak Cove,457154,6540417,14/01/2012,6:30 AM,-1.532381446,-0.091730879,0.047254809,0.273905026,0.387762605,0.54095818,0.661642426,0.784581705,
Ivitak Cove,457154,6540417,14/01/2012,2:30 PM,-1.552146479,-0.093548901,0.046291358,0.273109363,0.38697879,0.541303709,0.661956915,0.783549266,
Ivitak Cove,457154,6540417,14/01/2012,10:30 PM,-1.563794554,-0.094282443,0.045135277,0.271988992,0.386439935,0.540859458,0.661725186,0.784881456,
Ivitak Cove,457154,6540417,15/01/2012,6:30 AM,-1.570720886,-0.095510268,0.044075595,0.269862081,0.385296957,0.540316497,0.661774842,0.784265307,
Ivitak Cove,457154,6540417,15/01/2012,2:30 PM,-1.579675647,-0.097630883,0.04247012,0.269521147,0.385933751,0.541172078,0.660533476,0.784648316,
Ivitak Cove,457154,6540417,15/01/2012,10:30 PM,-1.591293176,-0.100149822,0.042132987,0.269245157,0.383566284,0.538572539,0.660682436,0.78358257,
Ivitak Cove,457154,6540417,16/01/2012,6:30 AM,-1.609817125,-0.100436769,0.041105567,0.267524361,0.383827508,0.538539635,0.660847948,0.783898958,
Ivitak Cove,457154,6540417,16/01/2012,2:30 PM,-1.643076458,-0.102700327,0.041314257,0.267362029,0.38206431,0.538687701,0.660169357,0.784465137,
Ivitak Cove,457154,6540417,16/01/2012,10:30 PM,-1.673862035,-0.103624806,0.038248329,0.265803711,0.382145936,0.53885222,0.660070053,0.784065479,
Ivitak Cove,457154,6540417,17/01/2012,6:30 AM,-1.715853187,-0.105362075,0.037365555,0.264618819,0.381917384,0.537815774,0.658348858,0.783732437,
Ivitak Cove,457154,6540417,17/01/2012,2:30 PM,-1.767982049,-0.106366116,0.036707513,0.263920902,0.380415532,0.537799322,0.659689392,0.78399887,
Ivitak Cove,457154,6540417,17/01/2012,10:30 PM,-1.833289165,-0.109059253,0.035680368,0.261486496,0.379403478,0.537042586,0.659656291,0.783898958,
Ivitak Cove,457154,6540417,18/01/2012,6:30 AM,-1.912143651,-0.111305916,0.035247057,0.261486496,0.378913792,0.535743039,0.659325287,0.783116324,
Ivitak Cove,457154,6540417,18/01/2012,2:30 PM,-2.002936386,-0.113520468,0.033513904,0.260025992,0.378260896,0.536499727,0.659904547,0.783549266,
Ivitak Cove,457154,6540417,18/01/2012,10:30 PM,-2.106142843,-0.115113521,0.033931131,0.260756231,0.377575378,0.536417477,0.659110138,0.782783297,
Ivitak Cove,457154,6540417,19/01/2012,6:30 AM,-2.208657157,-0.117980702,0.031604398,0.257186424,0.376938846,0.535463401,0.658431605,0.784198698,
Ivitak Cove,457154,6540417,19/01/2012,2:30 PM,-2.30151889,-0.120958955,0.031395808,0.257916561,0.376416579,0.534262645,0.658100621,0.782450276,
Ivitak Cove,457154,6540417,19/01/2012,10:30 PM,-2.370004868,-0.12298137,0.029293976,0.256391417,0.375567922,0.534098163,0.657355928,0.783066369,
Ivitak Cove,457154,6540417,20/01/2012,6:30 AM,-2.423078544,-0.124796595,0.029390238,0.253828135,0.3743766,0.533703413,0.657504864,0.782799948,
Ivitak Cove,457154,6540417,20/01/2012,2:30 PM,-2.480269639,-0.128840458,0.027769883,0.255044842,0.373479074,0.532601442,0.657471767,0.782466927,
Ivitak Cove,457154,6540417,20/01/2012,10:30 PM,-2.547961624,-0.131005346,0.026486525,0.254022803,0.372907942,0.533637622,0.656727097,0.781934104,
Ivitak Cove,457154,6540417,21/01/2012,6:30 AM,-2.614486011,-0.135238943,0.026245904,0.252222193,0.371782044,0.532502761,0.657024962,0.7817676,
Ivitak Cove,457154,6540417,21/01/2012,2:30 PM,-2.668432439,-0.137800954,0.025203248,0.252254635,0.371814678,0.531285734,0.655552229,0.782050658,
Ivitak Cove,457154,6540417,21/01/2012,10:30 PM,-2.703868863,-0.140951307,0.024433321,0.251216517,0.371243592,0.531910684,0.655816982,0.782466927,
Ivitak Cove,457154,6540417,22/01/2012,6:30 AM,-2.730069676,-0.145421423,0.023679462,0.249691877,0.37021568,0.531055494,0.655899718,0.781700999,
Ivitak Cove,457154,6540417,22/01/2012,2:30 PM,-2.749477819,-0.148602401,0.02178692,0.248297093,0.368845211,0.529295888,0.655800435,0.782650088,
Ivitak Cove,457154,6540417,22/01/2012,10:30 PM,-2.786324939,-0.152053198,0.020696382,0.248426837,0.36869838,0.529904333,0.656545071,0.781151546,
Ivitak Cove,457154,6540417,23/01/2012,6:30 AM,-2.847984218,-0.155916759,0.019974735,0.247145659,0.36763797,0.530183894,0.655370213,0.782300418,
Ivitak Cove,457154,6540417,23/01/2012,2:30 PM,-2.901818663,-0.161543839,0.018595658,0.246561857,0.36683862,0.530035891,0.655353666,0.781484546,
Ivitak Cove,457154,6540417,23/01/2012,10:30 PM,-2.93137423,-0.164849419,0.016976165,0.244453827,0.365761994,0.528243487,0.655237839,0.780468914,
Ivitak Cove,457154,6540417,24/01/2012,6:30 AM,-2.956467764,-0.170474024,0.016030184,0.244470041,0.364962718,0.52830926,0.655022733,0.780235825,
Ivitak Cove,457154,6540417,24/01/2012,2:30 PM,-2.991809856,-0.17601766,0.015869853,0.242945908,0.365859867,0.528276374,0.654327791,0.782034007,
Ivitak Cove,457154,6540417,24/01/2012,10:30 PM,-3.029935136,-0.179559076,0.014651375,0.242135246,0.363772018,0.52732268,0.653715599,0.781651048,
Ivitak Cove,457154,6540417,25/01/2012,6:30 AM,-3.058892671,-0.185338356,0.013513128,0.241778565,0.363592604,0.526796524,0.653285422,0.781201496,
Ivitak Cove,457154,6540417,25/01/2012,2:30 PM,-3.064723365,-0.190576391,0.011557414,0.240368114,0.362940201,0.526171731,0.65217693,0.780968399,
Ivitak Cove,457154,6540417,25/01/2012,10:30 PM,-3.042949715,-0.197479009,0.010355225,0.239427868,0.361439755,0.526023757,0.653417783,0.780602109,
Ivitak Cove,457154,6540417,26/01/2012,6:30 AM,-3.000867418,-0.20309458,0.009906425,0.238406616,0.360771113,0.525333224,0.652243107,0.780602109,
Ivitak Cove,457154,6540417,26/01/2012,2:30 PM,-2.954680348,-0.206599558,0.009329413,0.237320579,0.361439755,0.524544072,0.652077665,0.781434596,
Ivitak Cove,457154,6540417,26/01/2012,10:30 PM,-2.905985962,-0.212640657,0.007470261,0.236801895,0.360249262,0.525612722,0.652540905,0.780735304,
Ivitak Cove,457154,6540417,27/01/2012,6:30 AM,-2.85959774,-0.218077693,0.00548308,0.23532696,0.359124066,0.524215268,0.652243107,0.780019388,
Ivitak Cove,457154,6540417,27/01/2012,2:30 PM,-2.823886704,-0.224590709,0.004649804,0.234856949,0.357933709,0.523606994,0.651498629,0.779586521,
Ivitak Cove,457154,6540417,27/01/2012,10:30 PM,-2.805470384,-0.229691904,0.002326426,0.233852133,0.358243521,0.523557675,0.65168061,0.779436684,
Ivitak Cove,457154,6540417,28/01/2012,6:30 AM,-2.810145794,-0.234791818,0.001781673,0.232004698,0.356612984,0.523146691,0.65181296,0.779586521,
Ivitak Cove,457154,6540417,28/01/2012,2:30 PM,-2.836364094,-0.241141161,0.000660168,0.231162065,0.356873861,0.522571327,0.650208265,0.779003829,
Ivitak Cove,457154,6540417,28/01/2012,10:30 PM,-2.870342029,-0.246443953,-0.001662753,0.231291698,0.355324952,0.522176801,0.650357149,0.779469981,
Ivitak Cove,457154,6540417,29/01/2012,6:30 AM,-2.896483282,-0.252425739,-0.002848141,0.230108822,0.354852151,0.521289145,0.649099941,0.779569872,
Ivitak Cove,457154,6540417,29/01/2012,2:30 PM,-2.909680256,-0.257836313,-0.004834311,0.228569566,0.354949971,0.521486398,0.649480403,0.779037126,
Ivitak Cove,457154,6540417,29/01/2012,10:30 PM,-2.904819204,-0.266091778,-0.005923419,0.227208636,0.353988095,0.520598773,0.649463862,0.780485563,
Ivitak Cove,457154,6540417,30/01/2012,6:30 AM,-2.892939486,-0.271656786,-0.007669073,0.2262366,0.353042566,0.520204286,0.650373691,0.779120366,
Ivitak Cove,457154,6540417,30/01/2012,2:30 PM,-2.870759439,-0.27712545,-0.009638759,0.224908225,0.351526551,0.520352218,0.648934525,0.778887293,
Ivitak Cove,457154,6540417,30/01/2012,10:30 PM,-2.838468467,-0.282956016,-0.010439389,0.223741919,0.351379846,0.518084046,0.649563114,0.779286849,
Ivitak Cove,457154,6540417,31/01/2012,6:30 AM,-2.802776303,-0.289953643,-0.012969174,0.223255978,0.35118424,0.518807204,0.648984149,0.778287974,
Ivitak Cove,457154,6540417,31/01/2012,2:30 PM,-2.76351133,-0.295180544,-0.014346013,0.221765832,0.350092146,0.519546823,0.648305955,0.77845445,
Ivitak Cove,457154,6540417,31/01/2012,10:30 PM,-2.725726225,-0.302742167,-0.015994895,0.220842644,0.349277189,0.517262308,0.648239791,0.777988322,
Ivitak Cove,457154,6540417,01/02/2012,6:30 AM,-2.695997853,-0.306845418,-0.016603187,0.219320285,0.348723037,0.518133352,0.648471366,0.778637575,
Ivitak Cove,457154,6540417,01/02/2012,2:30 PM,-2.675836486,-0.312036421,-0.01797978,0.219660377,0.348136304,0.517147267,0.646486522,0.776922926,
Ivitak Cove,457154,6540417,01/02/2012,10:30 PM,-2.663204437,-0.317983141,-0.020844713,0.217571334,0.346930295,0.515405301,0.646602299,0.778437802,
Ivitak Cove,457154,6540417,02/02/2012,6:30 AM,-2.655823931,-0.323754684,-0.02274911,0.216955998,0.347875539,0.515290271,0.646916555,0.779270201,
Ivitak Cove,457154,6540417,02/02/2012,2:30 PM,-2.646780933,-0.329051706,-0.024445313,0.214948189,0.345985095,0.513992118,0.646817316,0.777605439,
Ivitak Cove,457154,6540417,02/02/2012,10:30 PM,-2.645739958,-0.33400065,-0.025469367,0.213895788,0.345137712,0.514764427,0.646155733,0.777755262,
Ivitak Cove,457154,6540417,03/02/2012,6:30 AM,-2.655373985,-0.339814906,-0.02809327,0.213053906,0.345398441,0.513860664,0.64623843,0.777655379,
Ivitak Cove,457154,6540417,03/02/2012,2:30 PM,-2.673729345,-0.344461962,-0.028941166,0.211645452,0.344355543,0.514731562,0.645543789,0.777072744,
Ivitak Cove,457154,6540417,03/02/2012,10:30 PM,-2.697078367,-0.350572403,-0.030108964,0.210852228,0.343834114,0.513811369,0.6456761,0.777888438,
Ivitak Cove,457154,6540417,04/02/2012,6:30 AM,-2.718424345,-0.356114305,-0.03094078,0.209541047,0.34293794,0.513778506,0.645593405,0.777622086,
Ivitak Cove,457154,6540417,04/02/2012,2:30 PM,-2.74613242,-0.3623314,-0.032028487,0.208327067,0.341797411,0.514370053,0.6456761,0.777122683,
Ivitak Cove,457154,6540417,04/02/2012,10:30 PM,-2.777674981,-0.36813755,-0.034139753,0.20708079,0.341618191,0.511149618,0.645428018,0.776956218,
Ivitak Cove,457154,6540417,05/02/2012,6:30 AM,-2.813480732,-0.373517377,-0.035707065,0.205786037,0.341276048,0.511428921,0.64387344,0.777755262,
Ivitak Cove,457154,6540417,05/02/2012,2:30 PM,-2.85490578,-0.380012169,-0.036794517,0.205332893,0.339435092,0.512250423,0.644402644,0.777289149,
Ivitak Cove,457154,6540417,05/02/2012,10:30 PM,-2.902110402,-0.38655204,-0.03765804,0.204102982,0.338702014,0.51110033,0.64317888,0.777322443,
Ivitak Cove,457154,6540417,06/02/2012,6:30 AM,-2.954223077,-0.394441099,-0.039480913,0.201708106,0.338050412,0.510968895,0.642881218,0.776307019,
Ivitak Cove,457154,6540417,06/02/2012,2:30 PM,-3.006548818,-0.400882082,-0.041207694,0.201190332,0.338034122,0.510689598,0.642963902,0.777006158,
Ivitak Cove,457154,6540417,06/02/2012,10:30 PM,-3.051322696,-0.408844082,-0.043046235,0.200057748,0.33619346,0.509950301,0.64317888,0.776639939,
Ivitak Cove,457154,6540417,07/02/2012,6:30 AM,-3.08213663,-0.417258109,-0.044948549,0.199960673,0.335900273,0.508948187,0.642897755,0.776922926,
Ivitak Cove,457154,6540417,07/02/2012,2:30 PM,-3.094030845,-0.424648902,-0.045188324,0.198520771,0.336144595,0.509490308,0.643079659,0.775757713,
Ivitak Cove,457154,6540417,07/02/2012,10:30 PM,-3.095957497,-0.4333073,-0.045731803,0.195867737,0.333864366,0.508438935,0.641938653,0.775824295,
Ivitak Cove,457154,6540417,08/02/2012,6:30 AM,-3.095434567,-0.441460386,-0.048161297,0.196725082,0.333994658,0.507962549,0.642120548,0.775907522,
Ivitak Cove,457154,6540417,08/02/2012,2:30 PM,-3.107114751,-0.448701345,-0.049136209,0.194282553,0.33313149,0.507305484,0.642484343,0.775674486,
Ivitak Cove,457154,6540417,08/02/2012,10:30 PM,-3.129479715,-0.458853147,-0.050254904,0.193878189,0.33353864,0.506697717,0.641128412,0.775341582,
Ivitak Cove,457154,6540417,09/02/2012,6:30 AM,-3.16825457,-0.465649511,-0.051373536,0.193506182,0.332105508,0.507256205,0.641012666,0.775225067,
Ivitak Cove,457154,6540417,09/02/2012,2:30 PM,-3.219585025,-0.475620702,-0.052524065,0.191824145,0.33153554,0.506517033,0.640996131,0.775641195,
Ivitak Cove,457154,6540417,09/02/2012,10:30 PM,-3.29433686,-0.484413827,-0.053738442,0.190303963,0.330525922,0.506204947,0.641839438,0.774559278,
Ivitak Cove,457154,6540417,10/02/2012,6:30 AM,-3.380735561,-0.494485257,-0.054473424,0.189754138,0.329695468,0.505005923,0.640218998,0.77599075,
Ivitak Cove,457154,6540417,10/02/2012,2:30 PM,-3.480375488,-0.504942372,-0.05675809,0.188703044,0.328409145,0.505465814,0.639326157,0.774808946,
Ivitak Cove,457154,6540417,10/02/2012,10:30 PM,-3.58454562,-0.515597151,-0.05773259,0.188282621,0.329662902,0.504299681,0.638978952,0.775574614,
Ivitak Cove,457154,6540417,11/02/2012,6:30 AM,-3.673049742,-0.526246343,-0.058163911,0.185857277,0.328213762,0.504808829,0.638516021,0.774476056,
Ivitak Cove,457154,6540417,11/02/2012,2:30 PM,-3.737380916,-0.540072591,-0.061773867,0.185517752,0.326276309,0.502575242,0.638714419,0.775291647,
Ivitak Cove,457154,6540417,11/02/2012,10:30 PM,-3.785284301,-0.552844921,-0.060911369,0.184353709,0.326373991,0.503084347,0.63765632,0.775541324,
Ivitak Cove,457154,6540417,12/02/2012,6:30 AM,-3.833965452,-0.568226554,-0.062971719,0.183173567,0.324566945,0.502673777,0.639276556,0.774792302,
Ivitak Cove,457154,6540417,12/02/2012,2:30 PM,-3.893784658,-0.58144825,-0.06397786,0.181718692,0.324664619,0.502279638,0.638482955,0.775208422,
Ivitak Cove,457154,6540417,12/02/2012,10:30 PM,-3.963140771,-0.598114944,-0.065974025,0.180797325,0.324501829,0.501770553,0.63772245,0.774792302,
Ivitak Cove,457154,6540417,13/02/2012,6:30 AM,-4.022742981,-0.614643633,-0.067522913,0.18011845,0.323150724,0.500292638,0.636945442,0.774426123,
Ivitak Cove,457154,6540417,13/02/2012,2:30 PM,-4.055926599,-0.630180462,-0.068624628,0.179180993,0.322434512,0.500834528,0.637028101,0.774243037,
Ivitak Cove,457154,6540417,13/02/2012,10:30 PM,-4.064591502,-0.647924518,-0.068688494,0.17682138,0.32282517,0.500736001,0.63765632,0.774559278,
Ivitak Cove,457154,6540417,14/02/2012,6:30 AM,-4.047730963,-0.664691832,-0.070748054,0.176643612,0.321230031,0.499570141,0.636581746,0.77384358,
Ivitak Cove,457154,6540417,14/02/2012,2:30 PM,-4.016915528,-0.681879084,-0.072152905,0.175787115,0.321002165,0.498289413,0.635308862,0.772894903,
Ivitak Cove,457154,6540417,14/02/2012,10:30 PM,-3.989637374,-0.697333642,-0.07410038,0.174688267,0.319960521,0.499061124,0.637375272,0.773743718,
Ivitak Cove,457154,6540417,15/02/2012,6:30 AM,-3.955990057,-0.713951979,-0.074467505,0.174025755,0.319683843,0.498272994,0.63611887,0.774143172,
Ivitak Cove,457154,6540417,15/02/2012,2:30 PM,-3.930229477,-0.727682022,-0.076063627,0.173379423,0.320009347,0.498420766,0.634796425,0.772844974,
Ivitak Cove,457154,6540417,15/02/2012,10:30 PM,-3.914064747,-0.742314095,-0.077978808,0.172006035,0.317389191,0.498568539,0.635441106,0.772761759,
Ivitak Cove,457154,6540417,16/02/2012,6:30 AM,-3.905508015,-0.756734992,-0.079175704,0.170616584,0.317210187,0.497320712,0.634383178,0.77241226,
Ivitak Cove,457154,6540417,16/02/2012,2:30 PM,-3.907690519,-0.770467017,-0.080037426,0.168904136,0.316722001,0.497058021,0.634912135,0.773377558,
Ivitak Cove,457154,6540417,16/02/2012,10:30 PM,-3.914434973,-0.78237088,-0.081489503,0.168677974,0.31652673,0.495481948,0.634697245,0.77287826,
Ivitak Cove,457154,6540417,17/02/2012,6:30 AM,-3.919088676,-0.795222924,-0.08353181,0.168564894,0.315420229,0.495137198,0.634614595,0.772645259,
Ivitak Cove,457154,6540417,17/02/2012,2:30 PM,-3.913945744,-0.806942941,-0.083898765,0.165883471,0.31522497,0.494267142,0.633160018,0.773194481,
Ivitak Cove,457154,6540417,17/02/2012,10:30 PM,-3.905640294,-0.819717913,-0.086722503,0.165528129,0.313386378,0.493905997,0.633837706,0.772778402,
Ivitak Cove,457154,6540417,18/02/2012,6:30 AM,-3.887298208,-0.830900964,-0.087248919,0.163541555,0.312914553,0.493446368,0.632829447,0.771413725,
Ivitak Cove,457154,6540417,18/02/2012,2:30 PM,-3.871788606,-0.843922156,-0.088891888,0.162265728,0.312361394,0.494595461,0.632498882,0.772445546,
Ivitak Cove,457154,6540417,18/02/2012,10:30 PM,-3.8720271,-0.853709459,-0.091762776,0.16244337,0.311531683,0.494070153,0.631936932,0.772595331,
Ivitak Cove,457154,6540417,19/02/2012,6:30 AM,-3.874862319,-0.864290424,-0.091714931,0.160699316,0.31045799,0.492461484,0.633044318,0.771896344,
Ivitak Cove,457154,6540417,19/02/2012,2:30 PM,-3.873709731,-0.875157437,-0.093756209,0.159649726,0.309660892,0.49221527,0.632019571,0.770415238,
Ivitak Cove,457154,6540417,19/02/2012,10:30 PM,-3.857288248,-0.885451181,-0.093612688,0.159084584,0.309221687,0.491804921,0.632350129,0.771879702,
Ivitak Cove,457154,6540417,20/02/2012,6:30 AM,-3.827300716,-0.895923665,-0.096132126,0.157583,0.308034256,0.491066313,0.63102793,0.77186306,
Ivitak Cove,457154,6540417,20/02/2012,2:30 PM,-3.786761187,-0.905793221,-0.09865125,0.155403478,0.308392105,0.490524684,0.631391526,0.771912986,
Ivitak Cove,457154,6540417,20/02/2012,10:30 PM,-3.745688102,-0.914540016,-0.098268619,0.154951458,0.306993278,0.491706438,0.631391526,0.771413725,
Ivitak Cove,457154,6540417,21/02/2012,6:30 AM,-3.715630288,-0.922885025,-0.099304896,0.154015164,0.306733042,0.489507117,0.631209727,0.771563502,
Ivitak Cove,457154,6540417,21/02/2012,2:30 PM,-3.7079253,-0.930660409,-0.10201491,0.152110423,0.305984882,0.489671238,0.629391828,0.771496934,
Ivitak Cove,457154,6540417,21/02/2012,10:30 PM,-3.723746104,-0.937683248,-0.103879827,0.152901353,0.304797641,0.489523529,0.630267705,0.769899373,
Ivitak Cove,457154,6540417,22/02/2012,6:30 AM,-3.734673353,-0.944367227,-0.104453613,0.150528655,0.304602484,0.489802535,0.629738869,0.769965936,
Ivitak Cove,457154,6540417,22/02/2012,2:30 PM,-3.755471065,-0.952822295,-0.105808322,0.149528008,0.303512896,0.487800346,0.628251593,0.770598291,
Ivitak Cove,457154,6540417,22/02/2012,10:30 PM,-3.773931354,-0.960983527,-0.10740198,0.148575826,0.30330149,0.487948042,0.628003724,0.770315393,
Ivitak Cove,457154,6540417,23/02/2012,6:30 AM,-3.786974062,-0.967934801,-0.109409812,0.148366029,0.302211972,0.488243437,0.629524033,0.770681497,
